id,song_title,channel_name,youtube_link,lyrics
xm8LhsXEWtg,",_Sandro_Cavazza_Hold_On_Me_(Official_Video)",Kygo,https://www.youtube.com/watch?v=xm8LhsXEWtg,"I see the hurt in deep within your eyes
I just wanna keep you close
And all the memories they come alive
The 7 of me in your soul

The days you don't, don't believe
When you're lost and afraid to dream
Where your heart hurts too deep
Put your trust in me before you leave
Oh oh oh, just hold on me

Cause love is all we need, darling
Oh oh oh, just hold on me
Cause love is all we need, darling
Just hold on me

Cause love is all we need, darling
Cause love is all we need, darling
Maybe somewhere in a different time
We could make things good

Cause maybe one day we will be alright
Like we always said we could
The days you don't, don't believe
When you're lost and afraid to dream

Where your heart hurts too deep
Put your trust in me before you leave
Oh oh oh, just hold on me
Cause love is all we need, darling

Oh oh oh, just hold on me
Cause love is all we need, darling
Just hold on me
Cause love is all we need, darling

Just hold on me
Cause love is all we need, darling
Oh oh oh, just hold on me
Cause love is all we need, darling"
tj9yKS0-bnI,-_3_i_3_(Lyric_Video),Sofia Coll,https://www.youtube.com/watch?v=tj9yKS0-bnI,"Un día, hacía sol y me quería
Como destellos de otra vida
No hacía falta nada más
Y ahora dime donde van, dime donde están

Las cosas bonitas
No quiero dejar dejar de soñar
Sin ti esto no tiene sentido
3 y 3 y 3 van 9, 9 y 3 van 12
3 y 3 y 3 van 9, 9 y 3 van 12
12 y 13, 25 i'm a baby's cutie
12 y 13, 25 i'm a baby's cutie
Arriba la nena em poso el vestit on
Sento el rave classic
Todos hablan de mi como yo hablo de ti
Oh baby i'm a little bit psycho
Son estas planes que sonen fantástic
I rescue little drea
Siempre me prometo que mañana estaré bien
Cuando llegue el dia contaremos quien es quién

Caminando de prisa
Una cuerda encontré
En la mano una herida
De apretar me quemé
Dime si en esta vida saltarías por mi
Yo defecto faria
Yo lo haria por ti ay ay ay
Las cosas bonitas
Diga monestan diga monsapèr

Sin ti esto no tiene sentido
3 y 3 y 3 van 9, 9 y 3 van 12
3 y 3 y 3 van 9, 9 y 3 van 12
12 y 13, 25 i'm a baby's cutie
12 y 13, 25 i'm a baby's cutie
Arriba la nena em poso el vestit on
Sento el rave classic
Todos hablan de mi como yo hablo de ti
Oh baby i'm a little bit psycho
Son estas planes que sonen fantástic
I rescue little drea
Siempre me prometo que mañana estaré bien
Cuando llegue el dia contaremos quien es quién

3 y 3 y 3 van 9, 9 y 3 van 12
3 y 3 y 3 van 9, 9 y 3 van 12
12 y 13, 25 i'm a baby's cutie
12 y 13, 25 i rescue little drea

9 y 3 y 3 van 9, 9 y 3 van 12
9 y 3 y 3 van 9, 9 y 3 van 12
12 y 13, 25 i'm a baby's cutie
I rescue little drea"
uDxsOzpd6sM,Ninyin's_Mine,Sopa de Cabra,https://www.youtube.com/watch?v=uDxsOzpd6sM,"Ara ens anem a sota terra,
anem a fer un viatge profund a la mina del Ninín.
I'm walking in the Ninín's mine,
yes, I'm walking on the shadow of Ninín.
Me siento perdíu, como una perdiz, porque he mortí.
No veo ni torta, ni nada me importa, porque he mortí...

I'm walking in the Ninín's mine,
yes, I'm walking on the shadow of Ninín.
Todo se inunda y después se derrumba, porque he mortí...
No veo ni torta, ni nada me importa, porque he mortí...

I'm walking in the Ninín's mine,
yes, I'm walking on the shadow of Ninín.
Me siento perdíu, como una perdiz, porque he mortí...
No veo ni torta, ni nada me importa, porque he mortí...

Joder, joder, poder y tal,
joder, joder, poder y tal,
joder, joder, poder y tal,
joder, joder, poder y tal,
joder, joder, poder y tal,
joder, joder, poder y tal,
joder, joder, poder y tal,
joder, joder, poder y tal..."
WnV5XRP3pcc,-_Mi_mundo_En_Tu_Mano,Joan Sordé,https://www.youtube.com/watch?v=WnV5XRP3pcc,"Llegaste a mi lugar
casi por casualidad
me enseñaste a volar
tenía sentido alguien a quien amar
Me hiciste creer en mí
mi mundo conseguiste cambiar
te di toda mi ilusión
y tú la supiste apreciar

Y ahora dónde estás
te fuiste de mi vida sin avisar
Mi felicidad
se fue con los cuatro años al fondo del mar
Y a mí que me den
la verdad es que te da bastante igual
Sí
Lo que yo siento

A ti te da bastante igual
Que te quiera tanto
Que te quiera tanto, amor
No sé, no sé, no sé por qué
no estás a mi lado
No sé, no sé, no sé por qué
me dueles tanto, amor
No sé, no sé, no sé por qué
me querías tanto
No sé, no sé, no sé por qué
si luego me dijiste adiós

Te quise tanto
si sabes bien qué puse yo por ti
Sí
Mi mundo en tu mano
Mi mundo en tu mano

Y ahora dónde estás
te fuiste de mi vida sin avisar
Mi felicidad
se fue con los cuatro años al fondo del mar
Y a mí que me den
la verdad es que te da bastante igual
Sí
Que te quiera tanto
si sabes bien qué puse yo por ti

Mi mundo en tu mano
Mi mundo en tu mano"
HZ7mt30A6aY,Calle_13_Adentro,elvecindariocalle13,https://www.youtube.com/watch?v=HZ7mt30A6aY,"Lo sé, que mis rimas a veces causan disgusto
Cuando mis neuronas corren hasta yo mismo me asusto
Mis respuestas pueden ser tan agresivas
Que hasta las letras me huyen, por que tienen miedo de que las escriba
No tengo rifles pa matarte, solo basta con la pista
Convierto letras en ideas como un ilusionista
En una línea te mato, te fracturo te lesiono
Y en la siguiente te resucito cuando te menciono
Eso es parte de mi arte
Que todo el mundo sepa que estas rimas son pa ti, sin tener que mencionarte
Y no lo hago pa evitar el roce
Lo hago pa no hacerte famoso en los países donde nadie te conoce
Después de ver como se mueven las guerras y las guerrillas
Tu crees que le voy a tener miedo a tu pandilla?
Dispara cuando quieras raperito maleantoso
Aquí no gana el mas maliante, gana el mas ingenioso

En tu cabeza tu eres un narco buscado por la policía
Y tus pistolas son como los unicornios, de fantasía
No hay problema en que tengas enemigos imaginarios
Pero sí, en que los chamaquitos crean que eres un sicario
Tu no has vivido tres carajos de dificultad en tu vida
A ti no te faltó la escuela, no te faltó comida
Si la gente del Congo hubiera tenido tus oportunidades
Estarían graduados de las mejores universidades
Si te llevo de excursión para la central africana
Luego de ver la guerra sales cantando letras cristianas
Allá tu ropita de rapero, tu gorrita de beisbol
Y tu cadenita de maleante se derriten con el sol
O te llevo para Siria, pa que sientas los bombazos
Y veas como dejaron a los chamaquitos sin brazos
Que vas a hacer cuando a tu hijo lo pillen en la disco
Y sin delicadeza, con una ak le exploten la cabeza
O que le borren la cara a tu hermano de forma violenta
O que limpien a tu mai con la corta y la 40
Tu eres bruto, cabrón
rapeando sobre como volar sesos
En un país donde te matan por robarte un beso
No soy un santo rapeando, mucho menos caballero
En algún momento rimando ahorqué a diez marineros
Pero en ese caso es diferente
Incitar al desorden
Por que cuando la tiranía es ley
La revolución es orden

Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!
Que quieres tirar?
Acá te dejo un par de acertijos
Le tengo miedo a las cucarachas y a los lagartijos
No me suenan hace años en la fucking radio en Puerto Rico
He sacao ya 5 discos y todavía no soy rico
Unos me llaman comunista demagogo 100 porciento
La ultraderecha me odia, la ultraizquierda también
Mi desempeño sexualmente está por el suelo
Después de burlarme de los calvos me estoy quedando sin pelo
Le dije hijo de puta al gobernador
Y aunque se lo merecía en mi interior me arrepentí
Y no lo dije hasta hoy día
Antes de entender las desigualdades de las personas
Me compré un maserati usado que ahora no funciona
Tengo jodido el crédito no me venden ni un café
Por eso pa pagar otra mensualidad prefiero andar a pie
Soy como los boxeadores manejo mal el dinero
Invierto todo en mi carrera por que el arte va primero
Soy el mas lento de mi familia no soy brillante
Lucho por la educación y nunca fui buen estudiante
Le tengo fobia a los aviones
Me gusta la política aunque diga que no me importan
Me duelen las críticas a mi mejor amigo lo mataron en un cuartel
Tengo mucho que escribir y poco papel
Mi honestidad es color transparente
Me puedes ver por dentro con solo mirarme de frente
Puedes tratar de tirarme y hacer el intento
Aunque pa seguir siendo honesto yo soy el mejor en esto

Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!
Adentro! adentro! bien adentro te la dejé adentro!"
gbjPVWw1esU,Bebiendo_a_Sorbos_(Versión),Elena Gadel,https://www.youtube.com/watch?v=gbjPVWw1esU,"Un pellizco en el alma al oírte otra vez
Tenerte de amigo hace días pacté
Conciencia calmada parecía vivir
En mi cuento de hadas de un gran final feliz

Y aquí estoy bebiendo a sorbos
Con punzadas a escondidas
Evitando todo aquello
Que me asfixiaba en la vida
Sonriéndote de cerca
Observándote deprisa
Escuchando tus palabras
Que en mi casa son caricias
Ay! Será posible
Que te quedes ahí
Tu no te das cuenta
Aunque en verdad quizás sí
No te vistas de extraña
Se entrecorta tu voz
Me de dato al mirarte
Te guardé en un rincón

Te diré no pasa siempre
Solo a veces cuando callas
Me despisto y mi alma estalla
Y sin más tu hacerme ganas
Sonriéndote de cerca
Observándote deprisa
Escuchando tus palabras
Que en mi casa son caricias
Es que me das, me das
Que me das, que me das
Que me das amor
amor, amor que me das
Y aquí estoy bebiendo a sorbos
Con punzadas a escondidas
Evitando todo aquello
Que me asfixiaba en la vida

Sonriéndote de cerca
Observándote deprisa
Escuchando tus palabras
Que en mi casa son caricias
Que me das, que me das
Que me das amor

bebiendo a sorbos
de ti"
x15jUdJwEEo,LIL_GERI_x_POL_BORDAS_ROCKETS_🚀_(Prod._ZEROSAND1NES),LE TERRIER,https://www.youtube.com/watch?v=x15jUdJwEEo,"Mi cabeza está en la luna like a rocket
Soy un chico que siempre ha soñado a lo grande
Si quieren que lo deje es porque me maten
Porque lo de rimar lo llevo en la sangre
Mi cabeza está en la luna like a rocket
Soy un chico que siempre ha soñado a lo grande
Si quieren que lo deje es porque me maten
Porque lo de rimar lo llevo en la sangre

Estoy volando mi nave
Si quieren hacerlo pues dejo que se comparen
Tampoco creo que igualen mi nivel
Sin límites cuando los rapeo en un parque
Vas de que sabes de rap y lo repartes
Fuck them, todos los que se creen que lo parten
Antes yo ya estaba haciendo arte
Así que no te extrañes si te dejo en punto a parte (what's next)
Mi cabeza está en la luna like a rocket
Soy un chico que siempre ha soñado a lo grande
Si quieren que lo deje es porque me maten
Porque lo de rimar lo llevo en la sangre
Mi cabeza está en la luna like a rocket
Soy un chico que siempre ha soñado a lo grande
Si quieren que lo deje es porque me maten
Porque lo de rimar lo llevo en la sangre
You have head shoulders knees and toes
Pretending to be trap, folders, cheese and holes
Why can't everybody just accept the real rules
If you're big shark, don't pretend to be Ja Rule

Ya no pienso más na' que en rapear y disfrutar
Hedonista perdido en busca de placeres prohibidos
Como lo de soltar lo que escribo en un track
Ya que me hace sentir vivo y me inhibo
La melodía de la instrumental es mi maná
Soy un chaman, es mágico lo que escribo
Siempre con mis panas detrás hasta que nos salgan canas
Haremos letras tan frescas, así que pilla el abrigo
Estoy en busca de la felicidad
Lo demás que más me da
Tranqui, epicuro, voy con mis amigos
Tamonos que me ando por las ramas
En busca de damas que entiendan lo que digo
La mayoría me dejan tocado
Acostumbrado a esta mierda insana pero mira que me quitan lo bailao
Yo rapeo para mí, me da igual lo que me vayan a decir
A tu opinión me he encachao
Me da igual la people y el de al lao
No me pongas en más problemas que ya voy to' liao
No dan la cara nunca y esa es la cruz que cargan, están to' tachao'
Disfruto del momento, carpe diem, all we have is now

Mi cabeza está en la luna like a rocket
Soy un chico que siempre ha soñado a lo grande
Si quieren que lo deje es porque me maten
Porque lo de rimar lo llevo en la sangre
Mi cabeza está en la luna like a rocket
Soy un chico que siempre ha soñado a lo grande
Si quieren que lo deje es porque me maten
Porque lo de rimar lo llevo en la sangre
Mi cabeza está en la luna like a rocket
Soy un chico que siempre ha soñado a lo grande
Si quieren que lo deje, si si quieren que lo deje
Si si quieren que lo deje, pues que me maten
Mi cabeza está en la luna like a rocket
Soy un chico que siempre ha soñado a lo grande
Si quieren que lo deje, si si quieren que lo deje
Si si quieren que lo deje, pues que me maten"
Bws5AdLNEg0,"Xenia_Casado,_GALA_&_FlexSaidi_Dol",XeniaCasadoVEVO,https://www.youtube.com/watch?v=Bws5AdLNEg0,"No eres el cubo atan las mías lágrimas
Sé el tu caca ex se que tu empalida
Ya hice trabajo sucio a la que ningún beso implora
La casa está vacía
descalzos marchar

Si a ti te estimo calla
Cuiden la vida ahí ahí ahí
Por ti mamá tráele parsi le dé el retorno
Pregunta móle al cielo sin ser repuesta
Dejar hará hacerme mal

La espremió descarada
Amb la porta tancada
Tú gafas con la trucada
Desconsolada
No sé si tu mimos
Porta'm a el tuo paradís

Voy a huir pero tú no solucionas
Dictador pero tú no solucionas
Corre ocad
Pero tú no solucionas
Voy salvaje
Y tú todo me está emocionado

De este drama ya no voy pensar
La ilusión se va
De un mes cicatrices el tiempo dirá
No me dejes solo cantito
Patalan y esta falda larga a lo park
Condol Ya no surt del sol Ya no
(Déjalo mal que surt del sol)
Grimalt
Fall it fall, con tomas mollats

Muchos hablaran
No sabrán
Por el que estoy pasando
Un verano nada buena vida
Full a ti boa danza del así

Aprieta la 
Bain Maranita
Lehman para es mal

Con su decisión
Love is poor 
Amor y todo para practicar
De más suave
Mal pero no voy parando
Tanto pero ya no me siento
Un petit penal con el rey una visión
Una condena que voy a acabar

Voy a huir pero tú no solucionas
Dictador pero tú no solucionas
Corre ocad
Pero tú no solucionas
Voy salvaje
Y tú todo me está emocionado

Voy a huir pero tú no solucionas
Dictador pero tú no solucionas
Corre ocad
Pero tú no solucionas
Voy salvaje
Y tú todo me está emocionado"
m0sgqVy-HGc,-_Cuerpo_Con_Cuerpo,Joan Sordé,https://www.youtube.com/watch?v=m0sgqVy-HGc,"Cada mañana intentaré
hacerte un poquito más feliz que ayer
besos y caricias te daré.
Sudaremos hasta el amanecer,
calmaremos nuestra sed
cuerpo con cuerpo, piel sobre piel.

No hay color si tú no estás,
sin la luz de tu mirada
y no hay sabor, no hay nada más,
sin tus labios al despertar,
sin tus abrazos sin final.
Tres y toca mi pelo, acaríciame,
eres mi luna, yo tu satélite,
cuerpo con cuerpo, piel sobre piel.

No hay color si tú no estás,
sin la luz de tu mirada
y no hay sabor, no hay nada más,
sin tus labios al despertar,

sin tus abrazos sin final."
7-kX-vR0O90,La_La_Love_You_La_canción_del_verano,Subterfuge Records,https://www.youtube.com/watch?v=7-kX-vR0O90,"La canción del verano
que en mi cabeza se repite una y otra vez
y sé que me está matando
pero no puedo evitarlo
La canción del verano
que cada día me castiga una y otra vez
y no consigo quitármela
Puta canción del verano

Y otra vez 24 de junio
empieza el verano y me acuerdo de ti
y la noche más corta del año
se me hace muy larga si no estás aquí
y sentado mirando la hoguera
viendo como mi mundo se quema
Aquí sigo amando y odiando
La canción del verano
que cada frase, cada verso me recuerda a ti
a todos aquellos días
que la escuchaba a tu lado
y ahora que todo ha cambiado
veo en cada nota una derrota muy
adrento de mí
y tengo que soportarlo
cada maldito verano

Y otra vez 24 de junio
empieza el verano y me acuerdo de ti
y esta noche serás mi coartada
para irme a la cama a quererme morir
y tumbado yo solo en la almohada
como siempre montándome el drama
Aun te sigo esperando y tocando

Y otra vez 24 de junio
empieza el verano y me acuerdo de ti
y la noche más corta del año
se me hace muy larga si no estás aquí
porque tu eres esa melodía
que nunca se olvida y te quiero pedir
que me permitas y eres tan amable
el placer culpable de sufrir por ti
porque sé que aunque tú me quisiste
ahora nada me suena más triste
que el recuerdo del año que fuiste
Mi canción del verano"
N3IITuCIYFw,Des_del_Dia1_31FAM_(Video_Oficial)_Prod._MrMad,31 FAM,https://www.youtube.com/watch?v=N3IITuCIYFw,"Ara que disputo i me falta l'aire
No me creo a nadie, no va a ser importante
Vivir con el ansia, pensar a lo grande
Dissenyar tots plans i complir lo que falte
Se que soy el único que manda en la vida que llevo
Se que al momento que sueño me vienen todos los recuerdos
Ara he trobat lo que pensaba desde pequeño
Cantar en escenarios y luego guardar los momentos

I recordo quan tot era un somni
Quan pujaves a l'escenari i tot es feia gran
A totes hores a l'estudi, yeah
Cantaba per pugues seguir endavant
És per culpa meva no tinc moni a la conta
Jo és que estic cansat de totes les meves paranoies
M'he zamarrat cada estiu amb mor de festa
Les putes xerrades, el putu vi empitjant la memòria
Tot per mi culpa no tinc moni a la cuenta
Yo ya estoy cansad de to mi paranoia
Y aunque sea tarde aquí sigo pensando en ella
De sus días juntos los viajes por mentira
Y quien me lo iba a decir? (5000)
Por París son 5.000 (5000)
Quien me lo iba a decir? (No no)
Que hoy en día estamos aquí
Los veranos en la playa o si no en la piscina
En el estudio o en la casa que se quejan las vecinas
Todo el día estoy con Goula metido en la cocina
Aparta que voy muy rápido pero no tenemos prisa
Estos no tirarle mucho a ver si tú vas a no
Estos trabajan muy duro siempre pa'l lamos
Ni así te imaginas lo que tú planeabas
Ni sabes lograr lo que tú soñabas

Pel barrio en Baddi que sigo y seguís en rockstar
Yo al iberdick que eso no fue para mi
Sembrar nivel a bits la terra és dold star
Donant gràcies a tot els que estan des del dia 1
Encara escrigués per una amb una per tu
Reesperto a la família que estima a la seva gent
Brillant en panorama català
A vegades sino es en el cap podem guanyar, mmm
Qui pogués tornar a Menorca
Quan fèiem cubates al sòtil de la costa
Quan després d'acabar l'ugar là et trucaven a la porta
A la casa full de birres amb tota la penya a mort
La farra de ahí del rally social
Demostrant be on som no sabem què és dormir
Els fingers mira que bonica que és la vida
Quan estàs amb els germans i se t'oblida la i
De fumar-la en mig del mar mentres el sol es ponia
I el calmo, a les nou del matí fèiem el bon dia en una cala
Caminem en trajectòria no guiada
Quan enrebio el cos fem uns creps de matinada
I a nit uns sent el petardú que s'ha despetat
Els mojitos a la barra del bar
La nostra felicitat es construeix el dia a dia
Les paelles, els polvos, el sol i la sangria
I recordo quan tot era un somni
Quan pujaves a l'escenari i tot es feia gran
A totes hores a l'estudi, yeah
Cantava per pugues seguir endavant
Todo por mi culpa no tengo moni en la cuenta
Yo ya estoy cansado de to mi paranoia
Y aunque sea tarde aquí sigo pensando en ella
De sus días juntos los viajes por mentira
Y quien me lo iba a decir? (5000)
Por París son 5.000 (5000)
Quien me lo iba a decir? (No no)
Que hoy en día estamos aquí"
UKS4O181vSM,y_Blaumut_Volim_Te_(con_Oriol_Aymat_y_Vassil_Lambrinov),Joan Sordé,https://www.youtube.com/watch?v=UKS4O181vSM,"Si pudiera
Dejarte a un lado
Sería más fácil
Borrarte de mi pasado
No dejaría
Entreabierta

Esa puerta que cerrarme
Cuesta tanto
Si pudiera
No lo diría

Pero es tan fácil recordarte
Cada día
Y aunque hace tiempo
Que te has ido

Hay dos palabras en tu idioma
Que no me olvido
Llegará
Ese día llegará

En que me despierte
Y no te recuerde más
Volinte
Volinte

Volinte
Volinte
No tiene sentido decirlo más

Cuántas veces
Dije esto
Y todas ellas yo te juro
Que eran cierto

Si no lo digo
Ahora reviento
Aunque no tenga sentido
Decirlo o hacerlo

Llegará
Ese día llegará
En que me despierte
Y no te recuerde más

Volinte
Volinte
Volinte
Volinte
No tiene sentido decirlo más

Decirlo más
Más
No tiene sentido decirlo más"
_basz2j4_OE,-_I_LOVE_BCN_(Videoclip),SVETLANA,https://www.youtube.com/watch?v=_basz2j4_OE,"A vosté de li sonarà increïble, però això a Barcelona és veritat i m'hi quedo i punto.
Diuen ""Colom"", eh? Colom!
Mini-esqueber a Amèrica, Amèrica, Amèrica, amb Texas, Houston, Washington, Washington DC
All discoveries say from Barcelona!
From Italy and from res, from Barcelona.
Escolta, una cosa, només a tu et deixen veure, tio
Let's go!

I love Barcelona, pa' Carmila, pa' som zona
I love Poblenou, full of people I don't know
I buy houses by the sea or the land de'l Gaudí
I don't understand why they're angry at me
Internationally, internationally
All the locals of the city are staring at me
Internationally, internationally
I'm like Dua Lipa swimming in the pool of Montjuïc

I love Barcelona, pa' Carmila, pa' som zona
I love Barcelona, pa' Carmila, pa' som zona

Welcome to my city
There's playa and fiesta
I just got here con la Cami de'l Niestà
Me llaman ""Puto Guiri"", para insultar
Yo me quedo con su casa y les mando a otro lugar
Lo mejor de Barcelona es su gastronomía
Pasta, pizza, poke bowls y empanadas argentinas
Dicen que ellos hablan diferente al castellano
A mi me la suda, por que soy americano

What are you saying?
I don't understand
I'm so sorry, I don't understand
Barcelona, un puto sonido de ciudad
Barcelona, no me he hecho desde spa
Poder la ciudad, voltrás a abandonar, baby?
I love Barcelona
I love Barcelona, pa' Carmila, pa' som zona
I love Barcelona, pa' Carmila, pa' som zona"
GIquLOHpqRw,Bichota,BRATTY,https://www.youtube.com/watch?v=GIquLOHpqRw,"Salgo así cala, de pie a tope
Porque puede ser que con el culo mío te topes
Me siento bichota, sin salir del bloque
To’ me quieren partir y no tienen con qué

Roncan, pero no pueden con mi boom boom, con mi boom boom
Y si hay alguien que me rompa, porque no pueden con mi boom boom, con mi boom boom
Con mi boom boom
Por encima se me nota que me sobra el piquete, piquete
Nos dimos un par de botellas y ahora estamos al garete

Yo también tengo una yipeta, ouh
Y la tengo full estoqueá con to’ mis shortys
Deja’o el miedo en la gaveta, ah ah
Cuidado con lo que suba’ pa’ stories
Que viene quien viene por ahí
Tiene, tiene Mari’ to’a la baby, quieren party

Comen, dary’ fuera de lugar y, y te vamos a romper y yeah yeah yeah
Salgo así cala, de pie a tope
Porque puede ser que con el culo mío te topes
Me siento bichota, sin salir del bloque
To’ me quieren partir y no tienen con qué

Roncan, pero no pueden con mi boom boom, con mi boom boom
Y si hay alguien que me rompa, porque no pueden con mi boom boom, con mi boom boom
Con mi boom boom
Roncan, pero no pueden con mi boom boom, con mi boom boom
Y si hay alguien que me rompa, porque no pueden con mi boom boom, con mi boom boom
Con mi boom boom

Verano duro, les gusta mi “culo”
Hace tiempo te estoy esperando, oh
No suelto el pelo y aquí pensando
No hace na’ pa’ lo que esta roncando

To’ pá’ el mela y quien en el Insta eres veloz
Pero eso rumora por ahí que eres precoz
Por más que me tiren no cojo lucha
La que me fronteo de aquí no se escucha

Salgo así cala, de pie a tope
Porque puede ser que con el culo mío te topes
Me siento bichota, sin salir del bloque
To’ me quieren partir y no tienen con qué

Roncan, pero no pueden con mi boom boom, con mi ta’ boom
Y si hay alguien que me rompa, porque no pueden con mi boom boom, con mi boom boom boom boom
Roncan, pero no pueden con mi boom boom, con mi boom boom
Y si hay alguien que me rompa, porque no pueden con mi boom boom, con mi boom boom, con mi boom boom
Boom boom boom boom boom boom"
tKy8dFVnVVw,Parla_Xile_(feat._Amb_Els_Altres_Bandais),Cesk Freixas - Topic,https://www.youtube.com/watch?v=tKy8dFVnVVw,"En mi patria, historia, tierra y hombres se funden en un gran sentimiento nacional. Y la única como ahora la canción nacional tuvo para ustedes y para mí. Tanto y profundo significado."
6CEYp6s_yg4,El_Petit_de_Cal_Eril_Non_Tornerai_[Clip_Oficial],el petit de cal eril,https://www.youtube.com/watch?v=6CEYp6s_yg4,"Fa sòl sorge
Come ogni mattina
Come un'altra mattina
Gli uccelli cantano
Come ogni mattina

Come un'altra mattina
Lascia che il mondo si fermi
Oggi non è un giorno
Come un'altra mattina
Lascia che il mondo pianga
Oggi non è un giorno
Come gli altri
Oggi non ci sei più
Oggi non ci sei più
Non tornerai
Non più
Non tornerai
Non più

Non tornerai
Non più
Mai più
Non tornerai
Non più
Mai più
Non tornerai
Non più
Mai più
Non tornerai
Non più
Mai più"
fUlX9Yc-D0M,Mal_Record,Joan Rafart,https://www.youtube.com/watch?v=fUlX9Yc-D0M,"Recuerdo cuando te marchaste
Cuando tú dijiste que no era
Suficiente bueno para ti
Recuerdo cuando tú, tu me anulaste
Y yo me dediqué solo a sobrevivir
(ahora fluyo, pin, pin, pin, pin, pin)
(focusing on my plans, tan, tan, tan, tan, tan)
(thinking about you, you, you, you, you)
(these words just come, plan, plan, plan, plan, plan)

Y ahora ya no dueles, te aparté bien lejos de mi mente
Descubrí lo tóxico que eres
Vale fame self in the mirror
Broken into pieces
Building again who i used to be
Eso es hecho un récord
Eso es un world record
De quedar en un beat
How we dance all spent, seré amic, pensaré amb mi
Amb mi

Días que me querías, días que tú me amabas
Pero descubrí que el amor no es así
Y tú te la una mentira
Yo ya no iba a ser tu tidy
Pensaba to be also his parfait
Para lo muestre under my bed
These feelings are been a mess
But sometimes only make me just forget
Que en verdad quien fuiste tú, en lo oscuro prendí la luz
Y busqué la salida para vivir sin tu glue
Y ahora ya no dueles, te aparté bien lejos de mi mente
Descubrí lo tóxico que eres
Vale fame self in the mirror
Broken into pieces
Building again who i used to be
Eso es hecho un récord

Eso es un world record
De quedar en un beat
How we dance all spent, seré amic, pensaré amb mi
Amb mi

He de ser un mal recuerdo
Aprender a vivir sin ti
I'm gonna be, who I wanna be
I'm gonna be that bitch
Amb mi"
0uDaFliwFmk,SEPTIEMBRE,31 FAM,https://www.youtube.com/watch?v=0uDaFliwFmk,"Vaja lenta, tres clars robant donant dur, no és brient, potser sabrà i això és truc
Que votem a punta de pistola
Vestuit el cos com si fossis escola, i m'aprovant segur
Que arruïno tot, jo boig tan nit, sentir-ho jo ni només vull sentir-te, he currat per optar-ne a un lloc fixe,
Si en volguessis a posar-hi els tres davant, però si t'has posat l'anell no valgis el putero, morenito i guapetón com si fos Kun Agüero
Vaig ser la meva nena, tant mes al meu freero, si em poso crema rodes cremaré tot el cuero
Cuanto doliaria perderte
Nuestra ultima foto (última foto) septiembre, hablando tonterías delante de la gente (delante de tonterías)
Vente tu solo vente y cuanto doliaria perderte
Ese ultimo polvo grabado en mi mente, saca el verano y yo solo de repente
Vente tu solo vente
La morenita m'ha apagat, el meu cap està activat
Penso en ella ja no em queda temps (ja no em queda temps)
Si hem tocat no l'he cuidat, a vegades m'he cansat, tan rapid de tot (de tot)
Que em cansi del meu cos, que ja no em deixi despedirme de tot, ni tampoc de ningú, recordo quan eram nens i no l'importava a ningú
I ara estem fumant petards d'eus amb paper de bambú, els fils ja vicenen troc que jo no puc comprar
Llego a tantas tempestades como a un catamarà, y las penas que tenia ya no vuelan a tornar

Y en relax u fent un peta juntexant al sofà
Estaba seguro que yo te encontraría
Pero me dije a mí mismo que no lo buscaría
El amor cuando es forzado sabes más que no dura
Y al alargar la dependencia hace grande la herida
Y me llego el día aparecía mi niña
Combinamos tu dulzura con mi chulería
Donde teníamos un pasado que no era el más bueno
Y se juntaron nuestros cuerpos pa cambiar la área
Tú mi loca y tu loco sabes
Seguro que chocamos porque somos iguales
La mejor medicina pa quitar los males
Con un sexo tan salvaje como animales
Però si t'has posat l'anell no valgis el putero, morenito i guapetón com si fos Kun Agüero, vaig ser la meva nena tant mes al meu freero, si em poso crema rodes cremaré tot el cuero

Cuanto doliaria perderte
Nuestra ultima foto (última foto) septiembre, hablando tonterías delante de la gente (delante de tonterías)
Vente tu solo vente y cuanto doliaria perderte
Ese ultimo polvo grabado en mi mente, saca el verano y yo solo de repente
Vente tu solo vente
Me coge la llamada el buzón movistar
Dime donde andas no te puedo encontrar
A la herida antigua le sigue echando sal
Me cago en el día en que te deje escapar

Que ferem amb tu, grabado en el collar
Eso es un dolorado que siempre escondía
Pa volver a esos días pagaría
De tu vicio no veo la salida
Me canso de verte perdida
Me canso de verte con él
Ese cosquilleo te infiere
Tranquilo pero tengo prisa
Me canso de verte en el insta
Me canso de verte con él
Pero que por ti de la vida
Como lo hice yo en su día
Vaja lenta, tres clars robant donant dur, no és brient, potser sabrà i això és truc
Que votem a punta de pistola
Vestuit el cos com si fossis escola, i m'aprovant segur"
